Date,Open,High,Low,Close,ZigZag,Return_rate,RSI_7,RSI_14,MA_7,MA_14
13.02.2000,0.9877,0.9877,0.9862,0.9862,0,0.9977741804937272,47.7404386191515,43.64099282967204,0.9863142857142858,0.9821857142857143
14.02.2000,0.9864,0.9916,0.9776,0.9786,0,0.9922936524031637,37.4352366297542,38.66206982633909,0.9858571428571429,0.98245
15.02.2000,0.9784,0.9862,0.9763,0.9812,0,1.0026568567341099,42.397901568214756,41.136260008224006,0.9858999999999999,0.9825642857142857
16.02.2000,0.9813,0.9878,0.979,0.986,0,1.0048919690175295,50.80292799199009,45.506462279494095,0.9856857142857143,0.9836714285714285
17.02.2000,0.9861,0.9958,0.9837,0.9873,0,1.0013184584178498,52.97119912584258,46.66146125288585,0.9848571428571428,0.9847857142857143
18.02.2000,0.9876,0.9902,0.9809,0.9845,0,0.9971639825787502,47.6896651975986,44.474951395821776,0.9846,0.9853500000000001
20.02.2000,0.9854,0.9857,0.9847,0.9851,0,1.0006094464195021,48.96186428807255,45.06895471290994,0.9841285714285714,0.9850642857142856
21.02.2000,0.985,0.9931,0.9843,0.9922,0,1.007207390112679,61.79077313187047,51.65925286446697,0.9849857142857142,0.9856499999999999
22.02.2000,0.992,1.0081,0.9914,1.0054,0,1.0133037694013305,75.27233878452707,61.02206470708598,0.9888142857142856,0.9873357142857142
23.02.2000,1.0055,1.0089,1.0011,1.0025,1,0.9971155758901928,69.02955872804267,58.348260509570515,0.9918571428571429,0.9888785714285714
24.02.2000,1.0026,1.0042,0.9888,0.9916,1,0.9891271820448879,50.62010332918029,49.558551625047244,0.9926571428571428,0.9891714285714286
25.02.2000,0.9914,0.993,0.9722,0.9746,1,0.9828559903186769,34.081630074835886,39.55130684461655,0.9908428571428571,0.98785
27.02.2000,0.9728,0.9732,0.9722,0.9729,1,0.9982556946439565,32.83023853166705,38.709527108905576,0.9891857142857142,0.9868928571428572
28.02.2000,0.9728,0.9733,0.9401,0.9672,0,0.994141227258711,28.707042081486392,35.94697430663656,0.9866285714285714,0.9853785714285713
29.02.2000,0.967,0.9872,0.9622,0.9665,0,0.9992762613730356,28.19961557350767,35.61086302610401,0.9829571428571429,0.9839714285714286
01.03.2000,0.9663,0.9767,0.9647,0.9719,0,1.005587170201759,38.05421499598725,40.25200135627636,0.9781714285714286,0.9834928571428572
02.03.2000,0.9717,0.9793,0.9615,0.9653,0,0.9932091778989609,31.825668556617316,36.76405222749647,0.9728571428571428,0.9823571428571428
03.03.2000,0.9652,0.9678,0.9577,0.9607,0,0.9952346420801823,28.08750888458509,34.51893689882715,0.968442857142857,0.98055
05.03.2000,0.9567,0.9586,0.9559,0.9569,0,0.9960445508483398,25.231285061565302,32.740218091908204,0.9659142857142857,0.9783785714285714
06.03.2000,0.957,0.9672,0.9565,0.9584,0,1.001567561918696,28.57613629170278,34.18195887438296,0.9638428571428571,0.9765142857142857
07.03.2000,0.9585,0.9624,0.9525,0.9586,0,1.0002086811352253,29.06973498194067,34.383918909423784,0.9626142857142856,0.9746214285714286
08.03.2000,0.9584,0.9647,0.9521,0.9642,0,1.0058418527018569,42.133360979818136,39.940936310634015,0.9622857142857143,0.9726214285714285
09.03.2000,0.9643,0.9698,0.9595,0.9663,0,1.0021779713752335,46.44838103093979,41.927126069461124,0.9614857142857144,0.9698285714285715
10.03.2000,0.9664,0.969,0.9599,0.9639,0,0.997516299285936,42.24790532387321,40.28733922943639,0.9612857142857143,0.9670714285714287
12.03.2000,0.9627,0.9638,0.9616,0.9632,0,0.9992737835875091,40.98664747876296,39.79842834490473,0.9616428571428572,0.9650428571428572
13.03.2000,0.9633,0.973,0.9617,0.9642,0,1.0010382059800664,43.78375574356018,40.9018004846736,0.9626857142857143,0.9642999999999999
14.03.2000,0.9641,0.9692,0.959,0.967,0,1.0029039618336446,51.320892828214994,43.99686184003844,0.9639142857142857,0.9638785714285715
15.03.2000,0.967,0.9714,0.964,0.9662,0,0.9991726990692864,49.12541253871312,43.299126394631664,0.965,0.963807142857143
16.03.2000,0.9663,0.974,0.9649,0.9697,0,1.003622438418547,58.24316435243054,47.241216941602,0.9657857142857144,0.9640357142857143
17.03.2000,0.9696,0.9732,0.9657,0.9729,0,1.0032999896875323,64.9446345228431,50.62141467370758,0.9667285714285713,0.9641071428571427
19.03.2000,0.9725,0.9727,0.9705,0.9716,0,0.9986637886730394,60.353842705442894,49.24117717998049,0.9678285714285714,0.9645571428571429
20.03.2000,0.9717,0.9746,0.9684,0.9726,0,1.0010292301358583,62.718873427182565,50.362348802182126,0.9691714285714286,0.9654071428571428
21.03.2000,0.9725,0.974,0.9573,0.959,0,0.9860168620193296,32.22133038441807,38.05218682526047,0.9684285714285714,0.9655571428571428
22.03.2000,0.9589,0.9632,0.9578,0.9609,0,1.0019812304483837,37.198666313990294,40.249532945322066,0.9675571428571429,0.9657357142857144
23.03.2000,0.961,0.973,0.9601,0.972,0,1.0115516703090852,58.14690969352282,51.15094425169192,0.9683857142857143,0.9666928571428571
24.03.2000,0.9719,0.9785,0.9672,0.9785,0,1.006687242798354,65.91448936125383,56.19146298043164,0.9696428571428571,0.9677142857142857
26.03.2000,0.9774,0.9775,0.9758,0.9763,0,0.9977516607051609,61.41378811352552,54.154660547734316,0.9701285714285716,0.9684285714285714
27.03.2000,0.9762,0.979,0.9632,0.966,1,0.9894499641503637,44.730983190149374,45.78674052236975,0.9693285714285713,0.9685785714285713
28.03.2000,0.9659,0.9702,0.9539,0.9564,1,0.9900621118012423,34.531114538188476,39.638907652965926,0.9670142857142857,0.9680928571428572
29.03.2000,0.9565,0.9603,0.9478,0.9535,1,0.9969677959012965,31.96249181930449,37.97990292689197,0.9662285714285714,0.9673285714285714
30.03.2000,0.9536,0.9632,0.951,0.9615,1,1.0083901415836392,45.10458579793484,44.838547691198656,0.9663142857142857,0.9669357142857143
31.03.2000,0.9615,0.9625,0.9528,0.9552,1,0.9934477379095165,38.306508606294365,40.99386922553495,0.9639142857142858,0.96615
02.04.2000,0.9562,0.9575,0.9554,0.9566,1,1.001465661641541,40.62653056678997,42.18033771339053,0.9607857142857144,0.9652142857142857
03.04.2000,0.9567,0.9606,0.9502,0.9552,1,0.9985364833786327,38.919027409851374,41.28631233397365,0.9577714285714285,0.96395
04.04.2000,0.9554,0.9749,0.9515,0.9621,1,1.0072236180904521,50.80733371779008,47.22356565140783,0.9572142857142858,0.9632714285714286
05.04.2000,0.962,0.9712,0.9594,0.9611,1,0.9989606070055088,49.188597147769585,46.48982975076817,0.9578857142857143,0.9624499999999999
06.04.2000,0.9614,0.9642,0.9565,0.9574,1,0.9961502445114974,43.241572163734745,43.779405581601864,0.9584428571428572,0.9623357142857143
07.04.2000,0.9575,0.9609,0.9537,0.9545,1,0.996970963024859,38.936902859681865,41.726034796656684,0.9574428571428572,0.9618785714285715
09.04.2000,0.9548,0.9549,0.9534,0.9538,1,0.9992666317443687,37.875111778865886,41.22343029842007,0.9572428571428571,0.9605785714285714
10.04.2000,0.9537,0.963,0.9535,0.9627,1,1.0093310966659677,55.76719490461443,49.54491546556317,0.9581142857142856,0.95945
11.04.2000,0.9625,0.9649,0.9562,0.9591,1,0.9962605172951075,49.09468741600056,46.66683999190561,0.9586714285714286,0.9582214285714284
12.04.2000,0.9592,0.9607,0.9521,0.9592,1,1.0001042644145555,49.291311601333504,46.75935848471524,0.9582571428571428,0.9577357142857144
13.04.2000,0.9593,0.9602,0.9513,0.9529,1,0.9934320266889073,38.39194458687861,41.83554192554057,0.9570857142857142,0.9574857142857143
14.04.2000,0.9529,0.9632,0.951,0.9628,1,1.010389337810893,56.16299829377431,50.63286553888298,0.9578571428571429,0.95815
16.04.2000,0.9648,0.9664,0.9646,0.9652,1,1.002492729538845,59.46958253862878,52.50817303318584,0.9593857142857143,0.9584142857142857
17.04.2000,0.9647,0.9679,0.9453,0.948,1,0.9821798590965604,36.46939739706421,40.60387183043172,0.9585571428571429,0.9578999999999999
18.04.2000,0.9481,0.9521,0.944,0.9456,1,0.9974683544303798,34.309278708153215,39.266158983320395,0.9561142857142857,0.9571142857142857
19.04.2000,0.9455,0.9491,0.9355,0.9402,1,0.9942893401015229,29.692628416985826,36.36329999253722,0.9534142857142857,0.9560428571428572
20.04.2000,0.9403,0.9425,0.9353,0.9385,1,0.998191874069347,28.294278179299965,35.474181290405554,0.9504571428571429,0.9543571428571429
21.04.2000,0.9386,0.94,0.9362,0.9383,1,0.999786893979755,28.112561164216643,35.36462652070388,0.9483714285714286,0.9527285714285715
23.04.2000,0.9382,0.9385,0.9367,0.9372,1,0.9988276670574443,26.99988602316178,34.729349809576576,0.9447142857142856,0.9512857142857144
24.04.2000,0.9372,0.9451,0.9369,0.9388,1,1.0017072129748186,31.594341894183472,36.515722300702905,0.9409428571428572,0.9501642857142857
25.04.2000,0.9388,0.9397,0.9163,0.9214,1,0.9814657008947593,17.56684159243524,27.652333222580793,0.937142857142857,0.94785
26.04.2000,0.9211,0.9249,0.9175,0.9236,1,1.0023876709355328,22.633746587809114,29.966960205766256,0.934,0.9450571428571429
27.04.2000,0.9239,0.9249,0.9059,0.9119,1,0.9873321784322218,16.384954951579942,25.32633320376428,0.9299571428571429,0.9416857142857141
28.04.2000,0.9117,0.9137,0.903,0.9117,1,0.9997806777058887,16.295234565380056,25.254338791414597,0.9261285714285714,0.938292857142857
30.04.2000,0.912,0.9121,0.9111,0.9111,1,0.9993418887792037,15.988805507002652,25.024513375939677,0.9222428571428571,0.9353071428571429
01.05.2000,0.9112,0.9174,0.9071,0.9163,1,1.0057073866754473,29.410525181492815,30.894180214853847,0.9192571428571429,0.9319857142857143
02.05.2000,0.9164,0.9175,0.9037,0.9101,1,0.9932336570992033,24.062969046939585,28.07226097737221,0.9151571428571428,0.9280499999999999
03.05.2000,0.9101,0.9105,0.8887,0.8945,1,0.9828590264806064,15.689047990355519,22.502708593356743,0.9113142857142857,0.9242285714285715
04.05.2000,0.8946,0.8973,0.8847,0.8923,0,0.9975405254332029,14.8393966154958,21.844493781393368,0.9068428571428572,0.9204214285714285
05.05.2000,0.8923,0.9011,0.8903,0.8969,0,1.0051552168553177,24.776901031228135,26.67408298650048,0.9047,0.9173285714285714
07.05.2000,0.8965,0.8992,0.8962,0.8991,0,1.0024528932991414,29.375302092803537,28.935864355467444,0.9028999999999999,0.9145142857142857
08.05.2000,0.8994,0.9045,0.8914,0.8987,0,0.9995551106662218,28.99926839347019,28.762149701489093,0.9011285714285714,0.9116857142857143
09.05.2000,0.8984,0.9093,0.8945,0.9071,0,1.0093468343162346,45.95052772355407,37.27792841576304,0.8998142857142858,0.9095357142857142
10.05.2000,0.9073,0.9132,0.9032,0.904,0,0.9965825157094036,41.66736674900189,35.5871976941271,0.8989428571428572,0.90705
11.05.2000,0.9041,0.911,0.8988,0.9013,0,0.9970132743362832,38.06226609669292,34.13505262491505,0.8999142857142858,0.9056142857142858
12.05.2000,0.9012,0.9201,0.8979,0.9185,1,1.0190835459891268,62.302790634124484,48.54061380879794,0.9036571428571428,0.90525
14.05.2000,0.9179,0.9187,0.9178,0.9178,1,0.9992378878606423,61.16617299193056,48.079729287835264,0.9066428571428572,0.9056714285714287
15.05.2000,0.9177,0.919,0.9063,0.9078,1,0.9891043800392243,46.90450808081455,41.95167249506109,0.9078857142857143,0.9053928571428572
16.05.2000,0.9079,0.9108,0.8984,0.8995,1,0.9908570169640889,38.2650567370151,37.661088471317704,0.908,0.9045642857142857
17.05.2000,0.8995,0.903,0.8891,0.8947,1,0.9946637020566983,34.035337212606166,35.40586213756285,0.9062285714285715,0.9030214285714286
18.05.2000,0.8948,0.8971,0.8905,0.8953,1,1.0006706158488878,35.08182061019012,35.922395326319986,0.9049857142857143,0.9019642857142857
19.05.2000,0.8952,0.8998,0.8844,0.897,0,1.001898804869876,38.316522812222644,37.44864025726563,0.9043714285714286,0.902142857142857
21.05.2000,0.8974,0.8991,0.897,0.8987,0,1.0018952062430324,41.705306038715,39.01301154917297,0.9015428571428572,0.9026
22.05.2000,0.8988,0.9073,0.8952,0.9029,0,1.0046734171581173,49.67443348512179,42.81795180771152,0.8994142857142858,0.9030285714285714
23.05.2000,0.9029,0.9156,0.9018,0.907,0,1.004540923690331,56.45412756492749,46.337605629844376,0.8993,0.9035928571428571
24.05.2000,0.907,0.913,0.9025,0.9034,0,0.9960308710033076,49.60808879085651,43.788966949247474,0.8998571428571429,0.9039285714285714
25.05.2000,0.9034,0.9137,0.8978,0.9125,0,1.0100730573389418,62.882337580556985,51.10920721221084,0.9024,0.9043142857142856
26.05.2000,0.9125,0.9336,0.9112,0.9315,0,1.0208219178082192,77.3902287623239,62.18282923018472,0.9075714285714286,0.9062785714285715
28.05.2000,0.9328,0.9335,0.9299,0.9325,0,1.0010735373054214,77.9201519710152,62.66216825994508,0.9126428571428571,0.9085071428571428
29.05.2000,0.9325,0.933,0.9238,0.9281,0,0.9952815013404827,69.5520635934219,59.11186246953309,0.9168428571428571,0.9091928571428571
30.05.2000,0.9278,0.9412,0.9242,0.9294,0,1.001400711130266,70.63895327787307,59.835920737374515,0.9206285714285715,0.9100214285714285
31.05.2000,0.9293,0.9382,0.9266,0.937,0,1.0081773187002367,76.38780379299037,63.86461072500959,0.9249142857142857,0.9121071428571429
01.06.2000,0.9367,0.9379,0.9284,0.9313,0,0.9939167556029882,65.21493715364421,59.07830936962881,0.9289,0.9143785714285714
02.06.2000,0.9316,0.9498,0.9297,0.9458,0,1.0155696338451625,75.7441689441001,66.04892492005895,0.933657142857143,0.9180285714285714
04.06.2000,0.9457,0.9462,0.945,0.945,0,0.9991541552125185,74.29659231367643,65.38714044297161,0.9355857142857144,0.9215785714285715
05.06.2000,0.945,0.9493,0.9411,0.9458,0,1.0008465608465609,74.85719209660563,65.75663827949995,0.9374857142857144,0.9250642857142858
06.06.2000,0.946,0.9599,0.9449,0.9548,0,1.0095157538591668,80.45278812251684,69.67826036488769,0.9412999999999999,0.9290714285714287
07.06.2000,0.9549,0.9627,0.953,0.9592,0,1.0046082949308757,82.65457139597024,71.40255482468653,0.9455571428571429,0.9330928571428572
08.06.2000,0.96,0.97,0.9508,0.9545,1,0.9951000834028356,72.48033322061545,67.01844400245756,0.9480571428571428,0.9364857142857143
09.06.2000,0.9545,0.957,0.9457,0.9533,1,0.9987427972760607,69.91675562738436,65.90579181505136,0.9511999999999999,0.94005
11.06.2000,0.9537,0.9537,0.952,0.9526,1,0.9992657085912094,68.27336362519803,65.22551746472033,0.9521714285714287,0.9429142857142858
12.06.2000,0.9523,0.9564,0.949,0.9534,1,1.0008398068444258,69.23746081774121,65.6617472718265,0.9533714285714286,0.9444785714285714
13.06.2000,0.9535,0.9627,0.952,0.9591,1,1.0059786028949025,75.44099538038698,68.67677102663598,0.9552714285714285,0.9463785714285714
14.06.2000,0.9592,0.9654,0.9568,0.9573,1,0.9981232405380045,70.2237028144965,66.68551818504581,0.9556285714285714,0.9484642857142856
15.06.2000,0.9572,0.9604,0.95,0.9535,1,0.9960305024548208,60.00324399333273,62.5615098259688,0.9548142857142857,0.9501857142857143
16.06.2000,0.9533,0.966,0.9496,0.9643,1,1.011326691137913,73.02228061480736,68.52013088201025,0.9562142857142858,0.9521357142857143
18.06.2000,0.9637,0.9649,0.9635,0.9648,1,1.0005185108368764,73.48838512010866,68.76796362002328,0.9578571428571429,0.9545285714285715
19.06.2000,0.9648,0.9693,0.9562,0.9577,1,0.9926409618573798,57.13477255263211,61.37846750098918,0.9585857142857143,0.9553785714285715
20.06.2000,0.9578,0.9616,0.9529,0.9533,1,0.9954056593922941,49.216242462002135,57.271279714262164,0.9585714285714285,0.9559714285714286
21.06.2000,0.9531,0.9537,0.943,0.9446,1,0.9908738067764606,37.29320012591092,50.12853985460938,0.9565000000000001,0.9558857142857143
22.06.2000,0.9446,0.9475,0.9348,0.9375,1,0.9924835909379631,30.303516136005427,45.17670371485077,0.9536714285714287,0.95465
23.06.2000,0.9373,0.9431,0.9338,0.9362,1,0.9986133333333334,29.136964446868078,44.31355137135344,0.9512,0.9530071428571428
25.06.2000,0.9362,0.9367,0.9353,0.9361,1,0.999893185216834,29.036650591986742,44.24352462267017,0.9471714285714287,0.9516928571428572
26.06.2000,0.9362,0.9397,0.9296,0.9374,1,1.0013887405191753,32.55821637384999,45.45035809123475,0.9432571428571429,0.9505571428571429
27.06.2000,0.9375,0.9471,0.937,0.9456,1,1.0087475997439728,50.59897966822411,52.44272457922575,0.9415285714285714,0.9500571428571429
28.06.2000,0.9457,0.9468,0.9398,0.9429,1,0.9971446700507614,45.883960531277076,50.16265857401806,0.9400428571428572,0.9493071428571429
29.06.2000,0.9428,0.9537,0.9413,0.9522,1,1.0098631880369076,60.627473062025906,57.08393143557872,0.9411285714285713,0.9488142857142857
30.06.2000,0.9521,0.9603,0.9504,0.9523,1,1.0001050199537913,60.761579712087695,57.1528370976138,0.943242857142857,0.948457142857143
02.07.2000,0.9524,0.953,0.9521,0.9527,1,1.0004200357030346,61.375520442952265,57.44714933026441,0.9456,0.9484
03.07.2000,0.9525,0.9547,0.9481,0.9502,1,0.9973758790805081,55.09034725606502,54.90856811652722,0.9476142857142856,0.9473928571428571
04.07.2000,0.9501,0.9525,0.9463,0.9511,1,1.0009471690170488,56.9422684317219,55.66806578203942,0.9495714285714286,0.9464142857142858
05.07.2000,0.951,0.9573,0.951,0.953,1,1.0019976868888656,60.9121907773807,57.3030916236902,0.9506285714285714,0.9460785714285713
06.07.2000,0.9531,0.9599,0.9492,0.9502,1,0.9970619097586569,52.57762380799376,54.13446612446374,0.9516714285714285,0.945857142857143
07.07.2000,0.9502,0.9528,0.9458,0.9479,1,0.9975794569564301,46.482470700281205,51.60993538865893,0.9510571428571428,0.9460928571428572
09.07.2000,0.9485,0.9492,0.9484,0.9485,1,1.0006329781622534,48.306329605609754,52.23571041173676,0.9505142857142858,0.9468785714285713
10.07.2000,0.9485,0.9556,0.9477,0.9542,1,1.0060094886663153,62.47872274712116,57.81669603761296,0.9507285714285715,0.9481642857142857
11.07.2000,0.9542,0.9566,0.949,0.9521,1,0.9977992035212743,55.89230773867882,55.25510884948688,0.951,0.9493071428571429
12.07.2000,0.952,0.9525,0.9391,0.9412,1,0.9885516227287051,34.11462875600803,44.28715648310891,0.9495857142857143,0.9495785714285715
13.07.2000,0.941,0.9424,0.9327,0.9357,1,0.9941563960900976,27.749613249663525,39.97528721878881,0.9471142857142857,0.9488714285714286
14.07.2000,0.9355,0.9398,0.9317,0.9383,1,1.0027786683766164,34.49054951583659,42.80996370911145,0.9454142857142857,0.9485428571428571
16.07.2000,0.9384,0.9388,0.9376,0.9381,1,0.9997868485558989,34.20415653646086,42.64313764852478,0.9440142857142858,0.9475357142857143
17.07.2000,0.9382,0.9401,0.9338,0.9359,1,0.99765483423942,30.91029815591395,40.76145623764032,0.9422142857142858,0.9463642857142857
18.07.2000,0.936,0.9367,0.9228,0.9242,1,0.9874986643872209,19.349201113497188,32.53828301446967,0.9379285714285714,0.9443285714285714
19.07.2000,0.9241,0.9267,0.9192,0.9258,0,1.0017312270071412,23.89085077589698,34.484767030206484,0.9341714285714285,0.9425857142857144
20.07.2000,0.9259,0.9345,0.9201,0.9325,0,1.0072369842298552,40.311704821432976,42.02790344214205,0.9329285714285714,0.9412571428571429
21.07.2000,0.9325,0.9382,0.9312,0.9362,0,1.0039678284182305,47.59613969621512,45.743055625144336,0.933,0.9400571428571428
23.07.2000,0.9364,0.9367,0.9357,0.936,0,0.999786370433668,47.23262345438745,45.573044009593595,0.9326714285714287,0.9390428571428571
24.07.2000,0.936,0.9378,0.9309,0.9323,0,0.9960470085470086,40.548487609066726,42.43112907647107,0.9318428571428571,0.9379285714285714
25.07.2000,0.9324,0.9431,0.9317,0.9385,0,1.0066502198863028,53.43184341273736,48.80089407961163,0.9322142857142858,0.9372142857142858
26.07.2000,0.9387,0.945,0.9382,0.9432,1,1.0050079914757593,60.921428106032884,53.042510757371,0.9349285714285714,0.9364285714285714
27.07.2000,0.9431,0.9444,0.9312,0.9328,1,0.9889737065309584,43.04811394212679,44.2973642162973,0.9359285714285714,0.93505
28.07.2000,0.9327,0.9336,0.9221,0.9225,1,0.9889579759862779,32.14971285112287,37.672771816497225,0.9345,0.9337142857142856
30.07.2000,0.9238,0.9241,0.9233,0.9238,1,1.001409214092141,34.58818486962711,38.91445427423104,0.9327285714285714,0.9328642857142856
31.07.2000,0.9238,0.9294,0.9219,0.9276,1,1.0041134444684996,41.72984668928153,42.51924552071602,0.9315285714285714,0.9320999999999999
01.08.2000,0.9273,0.9293,0.913,0.9153,1,0.9867399741267788,29.54747672975192,35.26500695742406,0.9291,0.9304714285714286
02.08.2000,0.9156,0.9192,0.9113,0.9149,1,0.9995629848137223,29.22379124721489,35.055546240294845,0.9257285714285715,0.9289714285714287
03.08.2000,0.9148,0.9176,0.8998,0.9068,1,0.9911465733959995,23.21548126758833,31.035532606858823,0.9205285714285714,0.9277285714285713
04.08.2000,0.9069,0.9101,0.9011,0.9081,1,1.001433612704014,26.061839376338924,32.37587411882129,0.917,0.9264642857142856
06.08.2000,0.9073,0.9088,0.9071,0.9087,1,1.0006607201850015,27.508797179190196,33.02288133390927,0.9150285714285714,0.9247642857142857
07.08.2000,0.9082,0.9112,0.9052,0.9079,1,0.9991196214372181,26.696114858302124,32.57535353535738,0.9127571428571429,0.9227428571428572
08.08.2000,0.9079,0.909,0.8984,0.9024,1,0.9939420641039761,21.582096020407405,29.604879648467005,0.9091571428571429,0.9203428571428571
09.08.2000,0.9023,0.9023,0.8963,0.9012,0,0.9986702127659575,20.57864455101408,28.983872986837895,0.9071428571428571,0.9181214285714285
10.08.2000,0.9013,0.9098,0.9005,0.9079,0,1.0074345317354638,39.04079852062973,36.93777910371415,0.9061428571428572,0.9159357142857143
11.08.2000,0.908,0.914,0.9024,0.9036,0,0.9952637955721995,33.25296657938878,34.28383818899066,0.9056857142857143,0.9131071428571429
13.08.2000,0.9039,0.9039,0.9031,0.9033,0,0.999667994687915,32.85648960499283,34.09975707339065,0.905,0.9109999999999999
14.08.2000,0.9034,0.9071,0.9,0.9067,0,1.0037639765304993,42.000128347734126,38.1528086346617,0.9047142857142857,0.9098714285714286
15.08.2000,0.9066,0.9141,0.9057,0.9124,0,1.0062865335833242,54.19928929799616,44.33391751756778,0.9053571428571427,0.9090571428571428
16.08.2000,0.9125,0.9178,0.9062,0.9156,0,1.0035072336694433,59.74485927912907,47.50580310669827,0.9072428571428572,0.9081999999999999
17.08.2000,0.9156,0.9175,0.9115,0.9168,0,1.001310615989515,61.77000496876722,48.68659573705893,0.9094714285714286,0.9083071428571429
18.08.2000,0.9168,0.9184,0.9057,0.9068,1,0.9890924956369984,41.48134712021861,40.50913065224166,0.9093142857142856,0.9077285714285714
20.08.2000,0.907,0.9076,0.9069,0.9071,1,1.0003308337009262,42.14642715522105,40.83021212035014,0.9098142857142857,0.9077500000000001
21.08.2000,0.907,0.9079,0.9008,0.9024,1,0.9948186528497409,34.897174324982146,37.422527979769626,0.9096857142857143,0.9073428571428571
22.08.2000,0.9023,0.9038,0.8945,0.8967,1,0.993683510638298,28.066740995291966,33.744291158128405,0.9082571428571429,0.9064857142857142
23.08.2000,0.897,0.9036,0.8909,0.9017,1,1.00557600089216,40.07103697696372,39.37351819028034,0.9067285714285714,0.9060428571428571
24.08.2000,0.9018,0.9052,0.8992,0.9013,1,0.9995563934789842,39.45648011216906,39.087405595807304,0.9046857142857142,0.9059642857142858
25.08.2000,0.9013,0.9073,0.8974,0.9022,1,1.000998557638966,41.79955985622725,40.141371868991534,0.9026,0.9060357142857143
27.08.2000,0.9024,0.9037,0.9024,0.9029,1,1.0007758811793395,43.77406561530128,40.99651244250398,0.902042857142857,0.9056785714285713
28.08.2000,0.903,0.9045,0.8986,0.9001,1,0.9968988813822128,37.79095795523918,38.619857693769006,0.9010428571428571,0.9054285714285715
29.08.2000,0.8998,0.9023,0.8913,0.8928,1,0.9918897900233308,26.693435663223966,33.21372948888819,0.8996714285714286,0.9046785714285716
30.08.2000,0.8927,0.8957,0.8867,0.8951,1,1.002576164874552,33.83536890125916,36.242035604698685,0.8994428571428571,0.90385
31.08.2000,0.8952,0.8971,0.8841,0.8902,1,0.9945257513127025,27.239315734313124,32.82698954401255,0.8978,0.9022642857142857
01.09.2000,0.8903,0.9017,0.8875,0.9003,1,1.01134576499663,50.46241380124751,44.44688843559049,0.8976571428571428,0.9011714285714286
03.09.2000,0.9002,0.9003,0.8996,0.8998,1,0.9994446295679219,49.54902865071803,44.04073010915507,0.8973142857142857,0.8999571428571429
